text,label
买了元份额是到期给多少钱,0
老子对广告不敢兴趣,0
广告太多傻逼傻逼,0
出现提示但是关不上提示,1
曹尼玛的什么牌了无线坑钱,0
怎样将联系人添加到桌面,0
建议你把它关掉里面存在于赌博,0
企业微信怎么注销,0
不是我但可以联系上,0
迁移公众号粉丝迁移完毕后需要转换提示,1
为什么我有效期一年的挂件气泡都不能用了,1
更新后的为什么不能多选转发给好友了,1
非个人类型修改方法,0
一直停在这个页面进不去,1
这成了啥玩意大概就唱还不能设置,1
企业微信实名可以注销认证吗,0
小程序申诉界面无下一步进程一直需要提申诉,1
我的为什么不是最新版本,1
我的微信支付年限额度是多少,0
每次玩到一半的时候都会卡顿希望能修复,1
整场游戏一张闪都没有,0
看完广告欢乐豆不到账垃圾,1
希望可以增加定时给好友发信息的功能,0
用邮箱注册支付宝安全吗,0
开放平台注册账号无法修改注册邮箱,1
跪求怎样开通直播卖货,0
请问小程序功能最低支持版本是多少,0
什么鬼面对面快传就是不能用吗,1
为什么听歌不给分,1
什么时候可以开放入驻,0
你好我这边是国家扶贫普查工作人员,0
零钱通定投可以吗,0
如何添加好友分组,0
无缘无故被禁止更换头像很奇怪,1
我好高兴天天骂你几次,0
开方日期间是多长时间,0
把一个人屏蔽了再取消屏蔽人就不见了,1
在手机里我可以注册公众号吗,0
区建小号刷屏骂人赶紧永久封号,0
总是进不了比赛一直说加载超时就闪退了,1
记事本上和电脑端更新不及时,1
一个手机注册个人微信公众号怎么扫码验证,0
我们的微信公众号图文消息为何不能群发了,1
我建议你修复一下行不,0
提示更新同意后就下载不了资源一直黑屏,1
帮我永久关闭周转不需要怕自己控制不住,0
游戏注销账号是不是实名制也注销了,0
请问版本作品误删除如何恢复,0
不让获取头像时返回值是,1
找不到查看已发邮箱,1
点了确定没用太卡了,1
为什么我明明交水费上面还是欠费呢,1
公众号浮窗安卓系统不能后台播放而苹果可以,1
怎么开通临时额度,0
无法进入游戏我要投诉投诉死,1
上传伴奏入口呢给你们吃了,1
社区帖子详情也切换账号后会打开错误页面,1
为什么扩列不能扩列了,1
在上会挡住在它下方的元素,1
药店如何接入社保支付,0
我多级昨天打开居然变成多级为什么还降级了,1
为什么打语音电话聊天页面没有记录,1
换不了装重新打开小程序也没有用,1
版电视上怎么安装,0
斧头互怼是什麼垃圾冰火就是屎,0
全民歌里面的作品动态删除了怎么恢复了,0
手机号码无法注册怎么办,1
特约商户进件被驳回,0
垃圾邮件举报错误怎么处理,0
为什么我的后台是全英文的,1
为什么我这个版本没有玫瑰园,1
理财通申购额度是多少,0
微信版导出不能预览,1
之前的聊天记录被删除了现在能找到吗,0
简历里的信息是哪里来的,0
老是无法打开小程序,1
我是不是碰到了假的小商店程序,0
今天你们扣了我一次一会儿又扣了一次,1
什么是铂金大额快取,0
如何更换支付方式,0
测试测试测试测试测试,0
在小程序里为什么无法创建房间,1
我的邮箱被盗号邮件被删除可以找回吗,0
定投指数基金年化收益率多少,0
我以前存在硬盘里的东西在哪里能找到,0
下面的好友热玩挡住了直接领取,1
资料不小心弄成空白了怎么恢复,0
工行账单怎么收不到,1
微信怎么可以自动回复信息,0
我的充值还未到帐我现在想申请退了,1
在办一张银行卡行吗,0
没有了只要解锁就可以了,0
目前实名不是我本人,0
垃圾广告垃圾广告太多不好用了,0
怎么不是我这怎么支付不了呢,1
无法进入游戏没有号根本玩不了,1
能帮我把这个基金卖掉嘛,0
您好请问为什么动态转发不了,1
好友的名片赞我为什么点不了了,1
重新注册没有零钱怎么办,0
好不容易快赢了结果被你们搞死了,0
何时开放日提出来,0
小程序是否可以用代码关闭微信运动授权,0
怎么更新一次就要搞这个,0
版本开发工具的界面外观字体大小怎么设置,0
你们小程序的应用类目怎么没有新能源类目,0
开不了怎么还没有,1
邮箱无法登陆显示无此账号,1
不让别人搜索自己的用户名,0
歌曲上传失败显示社区软件授权失效如何处理,0
找不到我以前的人物了,1
支付时提示银行卡异常,1
你们这个理财是怎么回事,0
怎么导出自己唱的歌,0
正宗的广告大世界,0
你为啥不一样我可是你爹呀,0
为什么简洁模式的头像是方形的,1
后台自定义二维码跳转时不好使,1
昨晚微信先后充值币没到账,1
你好请问为什么我的扩列总是封号,1
真心话大冒险的时候,0
登不上等了好久还是登不上,1
我也想做一个这样的这是属于公众号吗,0
播放声音重复且慢表情太少,1
企业微信能一个电脑同时登陆多个吗,0
这个所填的全名是啥,0
把以前删的歌全部上传,0
更新后放歌页面怎么换成以前那种滚动的,0
邮件发不出发自我的,1
微信账户收款有异常是什么原因,1
刚刚我的卡密码错了现在锁定了,0
我为什么发不了字,1
钱付了豆子没到骗钱么,1
为什么我发个性标签显示只能我自己看,1
这首歌希望快点上线,0
卡住了一动不动每次都这样,1
飞手了就算了吧演唱赵飞,0
这个人盗过很多号你们多察察吧,0
怎样能够好友恢复,0
每分钟一遍加黑名单都不行一天收上百封,1
小程序出现卡顿无法进行任何操作,1
这个邮箱发送给我的发自我的,0
填这个资料不是我要的东西,0
怎么样把自己的作品发到好友合唱里,0
进入需要时间太长了后台关闭还收不到消息,1
打不开小程序黑白画面,1
为什么不能好友一起玩了差评,1
怎样帮别人买气泡,0
经常广告在准备中领取异兽蛋也领取不了,1
扩列总是匹配失败耶,1
有时会自动打卡有时就不会,1
无法玩无法进小程序卡顿,1
文件过期是怎么回事,1
不能发动态显示违规了请问我怎么违规了啊,0
语音发信息时如何暂停正在播放的歌曲声音,0
主题已装扮但没显示钱已扣,1
待办事项在哪里我用的电脑企微,0
如何删除情侣空间的历史空间,0
理财产品收益计算及入账规则,0
未成年人没银行卡找密,0
关联原来号联不上,1
无法打开掼蛋小程序总是提示网络连接中断,1
小程序不执行我也碰到这个问题怎么解决的,1
能不能减少我空间土味视频的推送,0
怎么修改文件打开的应用,0
微信上两笔不明原因扣费,1
广告太多影响游戏体验,0
斗地主不洗牌模式太坑,0
为什么空间说说已经删了别人还能看见,1
最后用鸡蛋自己打过你用自己的卡帮别人绑定,0
不小心点了没评分能恢复吗,0
我的到年为什么我的装扮今天过期,1
王者荣耀实名认证怎么更改,0
微信怎么超过万元就转不出去了,1
为什么阅读怎么看不了一直提示更新,1
返回上一个如何不刷新页面,0
压测下发进入游戏,1
请尽快修复错误界面谢谢快快快快快,1
我手机被其它号绑定了,0
怎么看给别人一年转了多少钱,0
如果我注销了可以调整零钱转账额度吗,0
如何查询商家联系方式,0
玩的时候一直点那里不行,1
没有手机一直是系统字体也,1
这是我们的血汗钱,0
礼物收到后赠送的黄钻为啥没有,1
这就是我自己的账号,0
那都可以添加音乐嘛,0
电脑微信登录异常,1
打不开调试一下也行啊看有什么错误,1
微信钱包账号分一二三类吗,0
卡炖一会儿卡一会儿不卡一会儿黑瓶,1
如何设置好友上线提示,0
如何在云开发数据库记录用户领取卡券行为,0
被个人过滤器拦截的邮件还能恢复么怎么恢复,0
发布后等级及分数都没有显示不知是何原因,1
请问怎么卸载东西,0
怎么有时候听不了语音,1
为什么老取出失败,1
理财产品为什么找不到取出,1
一直这种状态始终刷不出来,1
种子购买等级那里拉下去越来越卡,1
如何一天两个时段发公众号,0
好好看看又又又又又卡了,1
录歌没有音乐伴奏只有声音,1
别人说说图片是我手机上的照片,0
发送邮件的时候找不到自己的文件夹无法发送,1
偶只想对你说一句话谢了够哥们,0
每次反馈后就可以了,0
歌曲保存不起提示初始化失败,1
为什么我本地录音的歌发不出去什么,1
弄了好长时间了还没弄好,0
扩列莫名其妙就被封号了原因何在,1
页面进不去总是登录游戏,1
扩列匹配我这个有毛病我今天没有玩就剩次,1
为什么一唱就是歌神模式不能自已调,1
点金计划商家小票问题,1
现在创不了房间了怎么建不成了,1
内部人员就可以在企业微信里看了,0
公众号为什么是黑色的,1
记事本密码忘记怎么办,0
小程序跳转设置恢复了麻烦再试试,0
开头那个宝箱怎么也打不开而且还玩不成游戏,1
我第一次申请周转第二次申请没有额度了,1
我以后不转了等有钱再转吧,0
注销账户多了一个,0
密码被诈骗疯份子找到对应该怎么办,0
为什么不经过我同意就可以拉我进群,1
打不开打开就是黑屏,1
该软件总是无响应录制完歌曲无法保存与发表,1
不知为什么黑屏了不,1
无缘无故好友被删,1
给收件人发错文件,0
我的匹配叫体测怎么没有了,1
每次都是强制下载广告然后去不掉烦,0
这是什么情况重启了也用,1
系统提示注销成功,0
啥时候能出个已读功能,0
进不去登录不上一直白屏,1
领到的小花在哪里查看,0
忘记独立密码怎么办,0
发文件时文件名怎么改,0
为啥看广告视频点进去经常没有反应经常这样,1
操你妈老子血满的就死了,1
辅助验证资料输对了却显示错误,1
不要为了利益无休止的推荐那些虚假应用广告,0
这垃圾游戏还要充钱曹尼玛,0
怎么关掉企业不小心弄了一个企业,0
我是商家收钱收少了怎么联系客户,0
已经换了主题但就是不更新,1
怎样查看公众平台是否注销中,0
企业微信可以发朋友圈吗,0
怎么修改邮箱的接收限制,0
等了好久都木有收到邮件,1
公众号如何修改密码,0
一天没登达人掉了用补登卡怎么补不回来,1
号为啥被永久禁止了,1
我一天抽了十几个奖就是不中,0
凄凄切切红薯告诉过觳觫哈哈哈哈哈哈更舒服,0
没有安全码怎么办,0
币账户转币收不到邮箱验证码,1
匹配聊天里为什么没有语音连麦,1
但是我问这个邀请人他说他没有邀请过,1
请问怎么取消定投,0
我小号阿萍无法正常显示,1
我一领取到它就死机,1
你们这个能不能快点处理,0
突然跳出界面影响使用,1
原来有公众号可以查看到支付多少钱,0
支付宝都可以看的,0
怎么修改作品封面,0
公众号关键词回复,0
编辑个人学历不能保存,1
发完牌之后牌变小很多,1
组件的设置不起作用,1
现在有个随心贴在哪里为什么我没有,0
年月日邮件过期打不开,1
请帮我打开这个小程序,0
间隔了几分钟还是出错,1
你好显示设置有问题,1
我想和女生合唱怎么就唱不了呢,1
为什么什么都没做空间被人举报,1
万元每天利息是十元今天还钱要三十元合理吗,1
为什么蓝牙耳机唱不了歌,1
因为别人盗窃陷害,0
太卡了尽早修复啊,1
请问是否可以用歌帐号去登陆,0
